doc_id,document_type,title,authors,publication_year,publisher,doi,primary_category,sub_category,keywords,abstract_snippet,page_count,language,access_type,citation_count,is_peer_reviewed,covers_physics_constraints,covers_llm_methods,covers_power_systems,covers_renewable_energy,covers_market_analysis,covers_anomaly_detection,relevance_score
KB_0324,journal_article,Study on market design topic 324: anomaly detection approaches,"Author_324A, Author_324B",2024,CIGRE,10.1109/PES.2024.470031,market_design,modeling,"curtailment, low-rank adaptation, large language model, anomaly detection",This paper investigates curtailment methods for market design applications with emphasis on low-rank adaptation techniques...,17,English,public,224,True,False,True,False,False,True,True,0.8
KB_0325,regulatory_document,Study on power systems topic 325: large language model approaches,"Author_325A, Author_325B",2016,Elsevier,10.1109/PES.2016.937477,power_systems,analysis,"power flow, large language model, low-rank adaptation, voltage stability",This paper investigates power flow methods for power systems applications with emphasis on large language model techniques...,28,English,subscription,152,False,False,True,True,False,False,False,0.88
KB_0326,journal_article,Study on renewable energy topic 326: market clearing approaches,"Author_326A, Author_326B",2021,CIGRE,10.1109/PES.2021.575727,renewable_energy,optimization,"large language model, market clearing, inertia, voltage stability",This paper investigates large language model methods for renewable energy applications with emphasis on market clearing techniques...,28,English,subscription,207,True,False,True,False,True,False,False,0.85
KB_0327,regulatory_document,Study on grid operations topic 327: physics-informed approaches,"Author_327A, Author_327B",2021,DOE,10.1109/PES.2021.480809,grid_operations,optimization,"large language model, LoRA fine-tuning, physics-informed, decision support",This paper investigates large language model methods for grid operations applications with emphasis on LoRA fine-tuning techniques...,36,English,open_access,8,False,True,True,True,False,False,False,0.71
KB_0328,ieee_standard,Study on market design topic 328: GNN approaches,"Author_328A, Author_328B",2022,NERC,10.1109/PES.2022.411596,market_design,review,"GNN, large language model, market clearing, multimodal learning",This paper investigates GNN methods for market design applications with emphasis on large language model techniques...,12,English,open_access,101,False,False,True,False,False,True,False,0.53
KB_0329,journal_article,Study on AI ML topic 329: optimal power flow approaches,"Author_329A, Author_329B",2020,IET,10.1109/PES.2020.984376,AI_ML,control,"low-rank adaptation, optimal power flow, market clearing, inertia",This paper investigates low-rank adaptation methods for AI ML applications with emphasis on optimal power flow techniques...,34,English,open_access,116,True,False,False,False,False,False,False,0.71
KB_0330,journal_article,Study on grid operations topic 330: renewable approaches,"Author_330A, Author_330B",2017,Springer,10.1109/PES.2017.522257,grid_operations,control,"decision support, renewable, demand forecasting, optimal power flow",This paper investigates decision support methods for grid operations applications with emphasis on renewable techniques...,16,English,open_access,169,True,False,False,True,True,False,False,0.98
KB_0331,ieee_standard,Study on power systems topic 331: renewable approaches,"Author_331A, Author_331B",2020,Springer,10.1109/PES.2020.130220,power_systems,analysis,"demand forecasting, grid topology, renewable, physics-informed",This paper investigates demand forecasting methods for power systems applications with emphasis on grid topology techniques...,32,English,subscription,251,False,True,False,True,True,False,False,0.7
KB_0332,ieee_standard,Study on power systems topic 332: GNN approaches,"Author_332A, Author_332B",2022,NERC,10.1109/PES.2022.149817,power_systems,analysis,"market clearing, GNN, demand forecasting, optimal power flow",This paper investigates market clearing methods for power systems applications with emphasis on GNN techniques...,15,English,open_access,54,False,False,False,True,False,False,False,0.9
KB_0333,grid_code,Study on market design topic 333: curtailment approaches,"Author_333A, Author_333B",2016,NERC,10.1109/PES.2016.862743,market_design,review,"curtailment, anomaly detection, GNN, power flow",This paper investigates curtailment methods for market design applications with emphasis on anomaly detection techniques...,33,English,public,210,False,False,False,False,False,True,True,0.6
KB_0334,conference_paper,Study on market design topic 334: decision support approaches,"Author_334A, Author_334B",2021,IET,10.1109/PES.2021.440372,market_design,optimization,"decision support, frequency regulation, unit commitment, grid topology",This paper investigates decision support methods for market design applications with emphasis on frequency regulation techniques...,20,English,subscription,235,True,False,False,False,False,True,False,0.57
KB_0335,conference_paper,Study on AI ML topic 335: curtailment approaches,"Author_335A, Author_335B",2023,FERC,10.1109/PES.2023.719019,AI_ML,control,"renewable, curtailment, frequency regulation, inertia",This paper investigates renewable methods for AI ML applications with emphasis on curtailment techniques...,32,English,public,143,True,False,False,False,True,False,False,0.86
KB_0336,conference_paper,Study on market design topic 336: market clearing approaches,"Author_336A, Author_336B",2021,Elsevier,10.1109/PES.2021.929105,market_design,optimization,"market clearing, low-rank adaptation, multimodal learning, question answering",This paper investigates market clearing methods for market design applications with emphasis on low-rank adaptation techniques...,37,English,public,187,True,False,False,False,False,True,False,0.98
KB_0337,regulatory_document,Study on AI ML topic 337: grid topology approaches,"Author_337A, Author_337B",2019,Elsevier,10.1109/PES.2019.629009,AI_ML,forecasting,"grid topology, anomaly detection, demand forecasting, power flow",This paper investigates grid topology methods for AI ML applications with emphasis on anomaly detection techniques...,33,English,public,4,False,False,False,False,False,False,True,0.85
KB_0338,grid_code,Study on AI ML topic 338: question answering approaches,"Author_338A, Author_338B",2022,CAISO,10.1109/PES.2022.984376,AI_ML,forecasting,"LoRA fine-tuning, physics-informed, question answering, demand forecasting",This paper investigates LoRA fine-tuning methods for AI ML applications with emphasis on physics-informed techniques...,9,English,public,266,False,True,True,False,False,False,False,0.79
KB_0339,journal_article,Study on energy policy topic 339: multimodal learning approaches,"Author_339A, Author_339B",2021,IET,10.1109/PES.2021.316850,energy_policy,control,"LoRA fine-tuning, voltage stability, multimodal learning, frequency regulation",This paper investigates LoRA fine-tuning methods for energy policy applications with emphasis on voltage stability techniques...,38,English,open_access,110,True,False,True,False,False,False,False,0.95
KB_0340,regulatory_document,Study on AI ML topic 340: SCADA approaches,"Author_340A, Author_340B",2021,IEA,10.1109/PES.2021.783704,AI_ML,optimization,"SCADA, voltage stability, market clearing, curtailment",This paper investigates SCADA methods for AI ML applications with emphasis on voltage stability techniques...,32,English,open_access,198,False,False,False,False,False,False,False,0.6
KB_0341,ieee_standard,Study on grid operations topic 341: market clearing approaches,"Author_341A, Author_341B",2020,DOE,10.1109/PES.2020.470395,grid_operations,analysis,"physics-informed, frequency regulation, market clearing, renewable",This paper investigates physics-informed methods for grid operations applications with emphasis on frequency regulation techniques...,15,English,subscription,204,False,True,False,True,True,False,False,0.6
KB_0342,conference_paper,Study on power systems topic 342: low-rank adaptation approaches,"Author_342A, Author_342B",2020,IEA,10.1109/PES.2020.519914,power_systems,analysis,"GNN, low-rank adaptation, anomaly detection, SCADA",This paper investigates GNN methods for power systems applications with emphasis on low-rank adaptation techniques...,10,English,open_access,106,True,False,False,True,False,False,True,0.79
KB_0343,grid_code,Study on power systems topic 343: decision support approaches,"Author_343A, Author_343B",2017,IEA,10.1109/PES.2017.193534,power_systems,optimization,"inertia, GNN, decision support, optimal power flow",This paper investigates inertia methods for power systems applications with emphasis on GNN techniques...,32,English,public,162,False,False,False,True,False,False,False,0.77
KB_0344,conference_paper,Study on renewable energy topic 344: optimal power flow approaches,"Author_344A, Author_344B",2023,FERC,10.1109/PES.2023.960204,renewable_energy,control,"physics-informed, LoRA fine-tuning, inertia, optimal power flow",This paper investigates physics-informed methods for renewable energy applications with emphasis on LoRA fine-tuning techniques...,18,English,subscription,227,True,True,True,False,True,False,False,0.76
